index,database,replication_factor,recordcount,workload,execution,start,end,duration,rpi3_01,rpi3_02,rpi3_03,rpi3_04,rpi3_05,rpi3_06,rpi3_07,rpi3_08,rpi3_09,rpi3_10,rpi3_11,rpi3_12,rpi3_13,rpi3_14,rpi3_15
116,hbase,1,1000000,d,27,11-09-21 02:15:58,11-09-21 02:20:19,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,hbase,1,1000000,d,28,11-09-21 02:22:19,11-09-21 02:26:35,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,hbase,1,1000000,d,29,11-09-21 02:28:35,11-09-21 02:32:40,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,hbase,1,1000000,d,30,11-09-21 02:34:40,11-09-21 02:38:39,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,hbase,2,1000000,a,1,11-09-21 10:27:44,11-09-21 10:33:21,337.0,1162.378,0.0,4273.124,0.0,0.0,0.0,105023.654,0.0,11.07,4760.216,6132.93,0.0,0.0,3498.205,2546.162
121,hbase,2,1000000,a,2,11-09-21 10:44:12,11-09-21 10:47:44,212.0,0.0,0.0,2206.824,0.0,0.0,0.0,0.0,0.0,250.776,2407.445,8058.253,0.0,0.0,250.776,752.327
122,hbase,2,1000000,a,3,11-09-21 10:58:10,11-09-21 11:01:37,207.0,0.0,0.0,2269.867,0.0,0.0,0.0,0.0,0.0,0.0,1006.933,5700.267,0.0,0.0,426.667,1314.133
123,hbase,2,1000000,a,4,11-09-21 11:12:27,11-09-21 11:17:16,289.0,140.8,0.0,460.8,0.0,0.0,0.0,0.0,0.0,384.0,192.0,5555.2,0.0,0.0,0.0,384.0
124,hbase,2,1000000,a,5,11-09-21 11:28:32,11-09-21 11:34:46,374.0,121.363,0.0,869.768,2943.052,0.0,0.0,0.0,0.0,1668.741,455.111,3762.252,0.0,0.0,151.704,2922.825
125,hbase,2,1000000,a,6,11-09-21 11:45:58,11-09-21 11:51:05,307.0,33972.706,27358.871,31587.388,15347.953,0.0,0.0,17359.812,0.0,0.0,0.0,59970.259,9167.773,0.0,0.0,26105.976
126,hbase,2,1000000,a,7,11-09-21 12:02:14,11-09-21 12:06:09,235.0,7478.993,10770.926,22543.17,8631.941,0.0,0.0,15261.393,0.0,0.0,0.0,27822.459,12470.154,0.0,0.0,11772.207
127,hbase,2,1000000,a,8,11-09-21 12:17:04,11-09-21 12:20:55,231.0,5147.049,2503.97,15132.015,1978.445,0.0,0.0,9134.806,0.0,0.0,0.0,11314.086,9799.441,0.0,0.0,2766.732
128,hbase,2,1000000,a,9,11-09-21 12:31:34,11-09-21 12:46:31,897.0,2575.982,1818.34,9948.782,1666.812,0.0,0.0,33918.668,0.0,0.0,0.0,5767.611,36314.651,0.0,0.0,1775.723
129,hbase,2,1000000,a,10,11-09-21 12:59:27,11-09-21 13:03:13,226.0,1213.046,645.908,5293.292,708.923,0.0,0.0,18636.8,0.0,0.0,25048.615,5041.562,0.0,0.0,0.0,2189.785
130,hbase,2,1000000,a,11,11-09-21 13:14:34,11-09-21 13:18:24,230.0,927.396,401.872,2488.513,0.0,0.0,0.0,8176.543,0.0,0.0,20248.151,1112.875,0.0,0.0,0.0,1205.615
131,hbase,2,1000000,a,12,11-09-21 13:29:57,11-09-21 13:33:31,214.0,1287.314,0.0,1337.469,250.776,0.0,0.0,2307.135,0.0,0.0,11117.714,434.678,0.0,0.0,0.0,0.0
132,hbase,2,1000000,a,13,11-09-21 13:44:57,11-09-21 13:48:59,242.0,0.0,1340.509,446.836,0.0,0.0,0.0,461.731,0.0,14.895,0.0,27227.229,0.0,0.0,0.0,16205.265
133,hbase,2,1000000,a,14,11-09-21 14:00:08,11-09-21 14:03:15,187.0,26363.345,64102.173,56171.055,0.0,18.618,0.0,2736.873,0.0,36212.364,85140.945,45726.255,0.0,0.0,0.0,56412.909
134,hbase,2,1000000,a,15,11-09-21 14:13:07,11-09-21 14:17:45,278.0,13860.335,24258.89,27007.174,0.0,0.0,0.0,1585.548,0.0,20572.49,46179.097,18114.046,0.0,0.0,0.0,33441.858
135,hbase,2,1000000,a,16,11-09-21 14:28:08,11-09-21 14:31:48,220.0,5461.333,8095.624,7485.143,0.0,0.0,0.0,963.765,0.0,2746.729,23949.553,5621.913,0.0,0.0,0.0,11308.173
136,hbase,2,1000000,a,17,11-09-21 14:44:59,11-09-21 14:48:58,239.0,2032.83,3352.652,3580.207,0.0,0.0,0.0,849.541,0.0,2048.0,14730.43,3428.504,0.0,0.0,0.0,3337.481
137,hbase,2,1000000,a,18,11-09-21 15:00:51,11-09-21 15:04:54,243.0,1549.033,2606.545,2978.909,0.0,0.0,0.0,0.0,0.0,6374.865,8683.52,2025.658,6925.913,0.0,0.0,4915.2
138,hbase,2,1000000,a,19,11-09-21 15:15:13,11-09-21 15:19:23,250.0,661.109,761.712,1178.498,0.0,0.0,0.0,0.0,0.0,3621.726,3089.965,646.737,1767.747,0.0,0.0,5058.919
139,hbase,2,1000000,a,20,11-09-21 15:30:46,11-09-21 15:35:04,258.0,211.862,211.862,367.228,0.0,0.0,0.0,0.0,0.0,2542.345,1822.014,0.0,367.228,0.0,0.0,1737.269
140,hbase,2,1000000,a,21,11-09-21 15:47:59,11-09-21 15:53:25,326.0,273.067,295.822,8328.533,31402.667,0.0,0.0,0.0,0.0,6326.044,0.0,0.0,0.0,0.0,0.0,0.0
141,hbase,2,1000000,a,22,11-09-21 16:04:01,11-09-21 16:07:44,223.0,48878.933,25218.51,0.0,0.0,144724.399,0.0,0.0,0.0,0.0,0.0,67479.592,995.836,0.0,46084.016,0.0
142,hbase,2,1000000,a,23,11-09-21 16:18:18,11-09-21 16:21:21,183.0,30748.577,17565.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41131.46,647.74,0.0,16193.488,0.0
143,hbase,2,1000000,a,24,11-09-21 16:32:30,11-09-21 16:35:46,196.0,14585.322,8655.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29455.583,0.0,0.0,9670.247,0.0
144,hbase,2,1000000,a,25,11-09-21 16:47:30,11-09-21 16:57:14,584.0,13120.52,13606.756,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,25868.072,899.162,0.0,6766.567,1558.478
145,hbase,2,1000000,a,26,11-09-21 17:07:51,11-09-21 17:11:18,207.0,9574.4,13516.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16042.667,0.0,0.0,6178.133,8362.667
146,hbase,2,1000000,a,27,11-09-21 17:21:39,11-09-21 17:25:07,208.0,3123.2,9830.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8089.6,0.0,0.0,5273.6,4573.867
147,hbase,2,1000000,a,28,11-09-21 17:35:40,11-09-21 17:41:06,326.0,1797.689,6519.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094.474,0.0,0.0,2116.198,2503.111
148,hbase,2,1000000,a,29,11-09-21 17:51:54,11-09-21 17:56:35,281.0,1742.425,3757.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7242.768,0.0,0.0,715.175,0.0
149,hbase,2,1000000,a,30,11-09-21 18:07:23,11-09-21 18:11:34,251.0,15895.354,0.0,0.0,57.488,0.0,0.0,14228.211,0.0,70824.87,47772.295,79649.235,0.0,0.0,47685.663,0.0
150,hbase,2,1000000,b,1,11-09-21 10:34:21,11-09-21 10:38:18,237.0,1077.096,0.0,6310.874,0.0,0.0,0.0,0.0,0.0,0.0,6341.215,13426.021,117722.074,0.0,2730.667,5522.015
151,hbase,2,1000000,b,2,11-09-21 10:48:44,11-09-21 10:52:27,223.0,240.941,0.0,3341.051,0.0,0.0,0.0,0.0,0.0,1092.267,1558.086,19532.298,0.0,0.0,2377.479,2264.847
152,hbase,2,1000000,b,3,11-09-21 11:02:37,11-09-21 11:06:35,238.0,470.281,0.0,2730.667,0.0,0.0,0.0,0.0,0.0,1835.615,1001.244,16459.852,0.0,0.0,849.541,864.711
153,hbase,2,1000000,b,4,11-09-21 11:18:16,11-09-21 11:22:39,263.0,0.0,0.0,1055.241,0.0,0.0,0.0,0.0,0.0,3332.339,1360.705,6275.78,0.0,0.0,208.271,374.888
154,hbase,2,1000000,b,5,11-09-21 11:35:46,11-09-21 11:40:05,259.0,211.862,72824.055,17033.71,183479.941,0.0,0.0,1115.807,0.0,152371.2,3545.159,141057.912,6722.785,0.0,27951.669,22076.028
155,hbase,2,1000000,b,6,11-09-21 11:52:05,11-09-21 11:56:14,249.0,19148.8,36864.0,72074.971,16983.771,0.0,0.0,26843.429,0.0,0.0,0.0,101990.4,16706.098,0.0,0.0,26243.657
156,hbase,2,1000000,b,7,11-09-21 12:07:09,11-09-21 12:11:05,236.0,17916.207,15989.482,37455.644,10103.467,0.0,0.0,26578.489,0.0,0.0,0.0,51973.689,27958.723,0.0,0.0,14290.489
157,hbase,2,1000000,b,8,11-09-21 12:21:55,11-09-21 12:25:23,208.0,7936.0,4676.267,22237.867,3310.933,0.0,0.0,19029.333,0.0,0.0,0.0,15223.467,16469.439,0.0,0.0,3788.8
158,hbase,2,1000000,b,9,11-09-21 12:47:31,11-09-21 12:53:25,354.0,957.506,617.06,2659.74,127.668,0.0,0.0,11851.803,0.0,0.0,9862.317,2649.101,0.0,0.0,0.0,1787.345
159,hbase,2,1000000,b,10,11-09-21 13:04:13,11-09-21 13:08:20,247.0,819.2,321.829,3613.257,175.543,0.0,0.0,8133.486,0.0,0.0,12741.486,1272.686,0.0,0.0,0.0,658.286
160,hbase,2,1000000,b,11,11-09-21 13:19:24,11-09-21 13:23:51,267.0,832.853,204.8,1706.667,409.6,0.0,0.0,4437.333,0.0,0.0,17694.72,559.787,0.0,0.0,0.0,204.8
161,hbase,2,1000000,b,12,11-09-21 13:34:31,11-09-21 13:39:05,274.0,0.0,188.013,1222.085,201.443,0.0,0.0,4968.918,0.0,0.0,13241.495,792.341,0.0,0.0,0.0,12905.757
162,hbase,2,1000000,b,13,11-09-21 13:49:59,11-09-21 13:54:04,245.0,3174.4,75365.947,13472.914,1653.029,23215.543,0.0,526.629,0.0,130501.486,9508.571,47411.2,14.629,0.0,14.629,7431.314
163,hbase,2,1000000,b,14,11-09-21 14:04:15,11-09-21 14:07:16,181.0,22308.912,44465.464,43512.856,0.0,0.0,0.0,571.535,0.0,20899.126,56105.674,39778.828,0.0,0.0,0.0,35682.828
164,hbase,2,1000000,b,15,11-09-21 14:18:45,11-09-21 14:22:01,196.0,9456.417,12608.557,9634.504,0.0,0.0,0.0,765.774,0.0,4737.113,19589.565,9759.165,0.0,0.0,0.0,14122.296
165,hbase,2,1000000,b,16,11-09-21 14:32:48,11-09-21 14:36:11,203.0,1237.515,5106.872,4130.86,0.0,0.0,0.0,993.498,0.0,3137.215,10736.749,3137.414,0.0,0.0,0.0,4758.332
166,hbase,2,1000000,b,17,11-09-21 14:49:58,11-09-21 14:54:58,300.0,806.973,819.2,1210.46,0.0,0.0,0.0,39590.591,0.0,1137.099,2359.785,733.612,56268.036,0.0,0.0,1454.997
167,hbase,2,1000000,b,18,11-09-21 15:05:54,11-09-21 15:09:19,205.0,256.0,324.318,1194.667,0.0,0.0,0.0,0.0,0.0,1757.867,1245.867,256.0,1109.333,0.0,0.0,529.067
168,hbase,2,1000000,b,19,11-09-21 15:20:23,11-09-21 15:24:38,255.0,211.862,211.862,211.862,0.0,0.0,0.0,0.0,0.0,2372.855,1271.172,367.228,0.0,0.0,0.0,2514.097
169,hbase,2,1000000,b,20,11-09-21 15:36:04,11-09-21 15:40:04,240.0,223.418,223.463,163.84,0.0,0.0,0.0,0.0,0.0,2070.342,1578.822,223.418,0.0,0.0,0.0,1489.455
170,hbase,2,1000000,b,21,11-09-21 15:54:25,11-09-21 15:58:01,216.0,148520.96,65798.144,5357.568,16.384,1736.704,0.0,0.0,0.0,6291.26,0.0,36880.384,720.893,0.0,30343.168,0.0
171,hbase,2,1000000,b,22,11-09-21 16:08:44,11-09-21 16:12:11,207.0,32887.467,21418.667,0.0,0.0,17.067,0.0,0.0,0.0,0.0,0.0,75878.4,0.0,0.0,18756.267,0.0
172,hbase,2,1000000,b,23,11-09-21 16:22:21,11-09-21 16:26:19,238.0,27610.074,19827.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55493.215,758.519,0.0,16611.556,0.0
173,hbase,2,1000000,b,24,11-09-21 16:36:46,11-09-21 16:40:56,250.0,17433.151,12934.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28643.256,1566.54,0.0,11052.014,0.0
174,hbase,2,1000000,b,25,11-09-21 16:58:14,11-09-21 17:01:48,214.0,5834.71,9345.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.718,11853.322,148492.001,0.0,3928.807,4630.988
175,hbase,2,1000000,b,26,11-09-21 17:12:18,11-09-21 17:15:47,209.0,4471.467,7406.933,0.0,0.0,34.133,0.0,0.0,0.0,0.0,0.0,7441.067,0.0,0.0,1058.031,2662.4
176,hbase,2,1000000,b,27,11-09-21 17:26:07,11-09-21 17:29:37,210.0,3410.547,8242.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6169.078,0.0,0.0,1454.505,4731.298
177,hbase,2,1000000,b,28,11-09-21 17:42:06,11-09-21 17:45:55,229.0,1291.815,6884.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.8,0.0,0.0,1323.323,4001.477
178,hbase,2,1000000,b,29,11-09-21 17:57:35,11-09-21 18:01:29,234.0,4281.479,111332.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.03,7403.713,15.457,0.0,164952.823,0.0
179,hbase,2,1000000,b,30,11-09-21 18:12:34,11-09-21 18:16:22,228.0,8759.138,0.0,0.0,0.0,0.0,0.0,16730.585,0.0,34847.508,33634.462,60447.508,0.0,0.0,35131.077,0.0
180,hbase,2,1000000,c,1,11-09-21 10:39:18,11-09-21 10:42:12,174.0,919.102,0.0,7232.937,0.0,0.0,0.0,0.0,0.0,299.707,4675.434,22557.971,0.0,0.0,2717.466,5774.361
181,hbase,2,1000000,c,2,11-09-21 10:53:27,11-09-21 10:56:10,163.0,315.077,0.0,3990.974,0.0,0.0,0.0,0.0,0.0,1932.472,945.231,17812.349,0.0,0.0,1428.349,1680.41
182,hbase,2,1000000,c,3,11-09-21 11:07:35,11-09-21 11:10:27,172.0,0.0,0.0,2957.112,0.0,0.0,0.0,0.0,0.0,919.102,1718.322,15884.612,0.0,0.0,839.18,1878.166
183,hbase,2,1000000,c,4,11-09-21 11:23:39,11-09-21 11:26:32,173.0,599.415,0.0,1758.283,0.0,0.0,0.0,0.0,0.0,3936.156,0.0,4815.298,0.0,0.0,0.0,0.0
184,hbase,2,1000000,c,5,11-09-21 11:41:05,11-09-21 11:43:58,173.0,0.0,45016.039,28851.824,23556.995,74127.61,0.0,27153.363,0.0,0.0,0.0,139583.688,7492.683,0.0,15145.21,49551.61
185,hbase,2,1000000,c,6,11-09-21 11:57:14,11-09-21 12:00:14,180.0,24861.767,29415.075,57591.665,14802.753,0.0,0.0,20156.13,0.0,0.0,0.0,90512.074,20613.416,0.0,0.0,18898.753
186,hbase,2,1000000,c,7,11-09-21 12:12:05,11-09-21 12:15:04,179.0,7060.724,8484.571,22274.438,4564.114,0.0,0.0,13321.752,0.0,0.0,0.0,32397.41,14550.962,0.0,0.0,7723.886
187,hbase,2,1000000,c,8,11-09-21 12:26:23,11-09-21 12:29:34,191.0,7700.48,6990.456,24503.182,4059.591,0.0,0.0,15237.12,0.0,0.0,0.0,13962.809,23119.317,0.0,0.0,6244.124
188,hbase,2,1000000,c,9,11-09-21 12:54:25,11-09-21 12:57:27,182.0,2419.498,800.149,7296.595,1200.223,0.0,0.0,20956.279,0.0,0.0,19794.158,7677.619,0.0,0.0,0.0,2495.702
189,hbase,2,1000000,c,10,11-09-21 13:09:20,11-09-21 13:12:34,194.0,1947.876,582.542,5206.471,0.0,0.0,0.0,13616.924,0.0,0.0,33550.791,2694.258,0.0,0.0,0.0,0.0
190,hbase,2,1000000,c,11,11-09-21 13:24:51,11-09-21 13:27:57,186.0,614.4,223.418,428.218,0.0,0.0,0.0,4356.655,0.0,0.0,18245.818,1191.564,0.0,0.0,0.0,707.491
191,hbase,2,1000000,c,12,11-09-21 13:40:05,11-09-21 13:42:57,172.0,619.395,0.0,839.18,299.707,0.0,0.0,2997.073,0.0,0.0,134168.976,2398.019,0.0,0.0,0.0,66854.712
192,hbase,2,1000000,c,13,11-09-21 13:55:04,11-09-21 13:58:08,184.0,69917.767,13811.689,8134.847,0.0,161039.479,0.0,609.637,0.0,8992.149,18498.679,11087.777,0.0,0.0,0.0,11659.312
193,hbase,2,1000000,c,14,11-09-21 14:08:16,11-09-21 14:11:07,171.0,14845.502,19381.073,24895.688,0.0,0.0,0.0,1258.771,0.0,11588.683,37363.512,24136.429,0.0,0.0,0.0,20519.961
194,hbase,2,1000000,c,15,11-09-21 14:23:01,11-09-21 14:26:08,187.0,2662.4,9383.564,7316.945,0.0,0.0,0.0,558.545,0.0,3258.182,16793.6,2606.545,0.0,0.0,0.0,7410.036
195,hbase,2,1000000,c,16,11-09-21 14:37:11,11-09-21 14:42:59,348.0,1746.189,3600.203,2921.095,0.0,0.0,0.0,323.368,0.0,1293.474,5540.379,1228.8,0.0,0.0,0.0,2586.947
196,hbase,2,1000000,c,17,11-09-21 14:55:58,11-09-21 14:58:51,173.0,299.707,839.18,1778.263,0.0,0.0,0.0,0.0,0.0,3976.241,4455.649,1498.537,3996.178,0.0,0.0,1838.205
197,hbase,2,1000000,c,18,11-09-21 15:10:19,11-09-21 15:13:13,174.0,299.707,219.785,1198.829,0.0,0.0,0.0,0.0,0.0,2077.971,3736.351,1638.4,0.0,0.0,0.0,2157.893
198,hbase,2,1000000,c,19,11-09-21 15:25:38,11-09-21 15:28:46,188.0,0.0,223.418,279.273,0.0,0.0,0.0,0.0,0.0,1601.164,1117.091,279.273,223.418,0.0,0.0,2215.564
199,hbase,2,1000000,c,20,11-09-21 15:41:04,11-09-21 15:45:59,295.0,0.0,0.0,4840.727,0.0,0.0,0.0,0.0,0.0,1836.994,16694.303,0.0,49.638,0.0,0.0,40984.824
200,hbase,2,1000000,c,21,11-09-21 15:59:01,11-09-21 16:02:01,180.0,34368.298,10649.41,85482.567,0.0,57151.024,0.0,0.0,0.0,127014.328,19.051,62163.944,571.535,0.0,65097.823,0.0
201,hbase,2,1000000,c,22,11-09-21 16:13:11,11-09-21 16:16:18,187.0,61924.073,36044.796,0.0,0.0,0.0,0.0,0.0,0.0,18.618,0.0,111578.764,577.048,0.0,38111.418,0.0
202,hbase,2,1000000,c,23,11-09-21 16:27:19,11-09-21 16:30:30,191.0,39521.849,31111.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54194.631,1401.797,0.0,17512.37,0.0
203,hbase,2,1000000,c,24,11-09-21 16:41:56,11-09-21 16:45:30,214.0,24358.661,24960.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39455.347,501.601,0.0,16116.506,0.0
204,hbase,2,1000000,c,25,11-09-21 17:02:48,11-09-21 17:05:51,183.0,7925.284,11411.647,0.0,0.0,19.051,0.0,0.0,0.0,0.0,0.0,12954.791,0.0,0.0,6914.864,7277.544
205,hbase,2,1000000,c,26,11-09-21 17:16:47,11-09-21 17:19:39,172.0,3936.156,9011.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8971.239,0.0,0.0,4036.059,5055.063
206,hbase,2,1000000,c,27,11-09-21 17:30:37,11-09-21 17:33:40,183.0,1505.042,6344.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.805,0.0,0.0,819.2,1543.144
207,hbase,2,1000000,c,28,11-09-21 17:46:55,11-09-21 17:49:54,179.0,3920.457,10630.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.505,6046.54,0.0,0.0,663.162,368366.933
208,hbase,2,1000000,c,29,11-09-21 18:02:29,11-09-21 18:05:23,174.0,112030.595,579.434,0.0,193351.18,0.0,0.0,4755.356,0.0,126536.429,43857.171,205878.946,0.0,0.0,47873.56,0.0
209,hbase,2,1000000,c,30,11-09-21 18:17:22,11-09-21 18:20:08,166.0,4730.88,0.0,0.0,0.0,0.0,0.0,8560.64,0.0,21606.4,18862.08,29061.12,0.0,0.0,13721.6,0.0
210,hbase,2,1000000,d,1,11-09-21 18:22:08,11-09-21 18:24:36,148.0,10513.067,0.0,0.0,0.0,0.0,0.0,11400.533,0.0,29536.711,21390.222,41164.8,0.0,0.0,25190.4,0.0
211,hbase,2,1000000,d,2,11-09-21 18:26:36,11-09-21 18:30:07,211.0,11184.588,0.0,0.0,0.0,0.0,0.0,16049.633,0.0,34707.331,28672.0,41043.592,0.0,0.0,29609.399,0.0
212,hbase,2,1000000,d,3,11-09-21 18:32:07,11-09-21 18:35:20,193.0,5170.062,0.0,0.0,0.0,0.0,0.0,20862.293,0.0,29691.449,29764.267,41378.702,0.0,0.0,24466.773,0.0
213,hbase,2,1000000,d,4,11-09-21 18:37:20,11-09-21 18:40:36,196.0,71.235,71.235,53.426,71.235,71.235,0.0,463.026,0.0,124.661,71.235,71.235,71.235,0.0,89.043,71.235
214,hbase,2,1000000,d,5,11-09-21 18:42:36,11-09-21 18:46:38,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,hbase,2,1000000,d,6,11-09-21 18:48:38,11-09-21 18:52:25,227.0,3639.138,4253.538,3639.138,4048.738,4064.492,3072.0,4127.508,4174.769,4143.262,3717.908,3780.923,3718.651,4096.0,3717.908,4206.277
216,hbase,2,1000000,d,7,11-09-21 18:54:25,11-09-21 19:01:47,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,hbase,2,1000000,d,8,11-09-21 19:03:47,11-09-21 19:10:48,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,hbase,2,1000000,d,9,11-09-21 19:12:48,11-09-21 19:17:54,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,hbase,2,1000000,d,10,11-09-21 19:19:54,11-09-21 19:25:09,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,hbase,2,1000000,d,11,11-09-21 19:27:09,11-09-21 19:32:09,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,hbase,2,1000000,d,12,11-09-21 19:34:09,11-09-21 19:39:08,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,hbase,2,1000000,d,13,11-09-21 19:41:08,11-09-21 19:45:45,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,hbase,2,1000000,d,14,11-09-21 19:47:45,11-09-21 19:52:55,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,hbase,2,1000000,d,15,11-09-21 19:54:55,11-09-21 19:59:08,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,hbase,2,1000000,d,16,11-09-21 20:01:08,11-09-21 20:05:17,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,hbase,2,1000000,d,17,11-09-21 20:07:17,11-09-21 20:11:56,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,hbase,2,1000000,d,18,11-09-21 20:13:56,11-09-21 20:18:28,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,hbase,2,1000000,d,19,11-09-21 20:20:28,11-09-21 20:25:07,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,hbase,2,1000000,d,20,11-09-21 20:27:07,11-09-21 20:31:35,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,hbase,2,1000000,d,21,11-09-21 20:33:35,11-09-21 20:38:02,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,hbase,2,1000000,d,22,11-09-21 20:40:02,11-09-21 20:44:47,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,hbase,2,1000000,d,23,11-09-21 20:46:47,11-09-21 20:51:51,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,hbase,2,1000000,d,24,11-09-21 20:53:51,11-09-21 20:58:04,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,hbase,2,1000000,d,25,11-09-21 21:00:04,11-09-21 21:05:34,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,hbase,2,1000000,d,26,11-09-21 21:07:34,11-09-21 21:11:37,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,hbase,2,1000000,d,27,11-09-21 21:13:37,11-09-21 21:17:38,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,hbase,2,1000000,d,28,11-09-21 21:19:38,11-09-21 21:23:45,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,hbase,2,1000000,d,29,11-09-21 21:25:45,11-09-21 21:29:46,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,hbase,2,1000000,d,30,11-09-21 21:31:46,11-09-21 21:35:50,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,hbase,3,1000000,a,1,12-09-21 05:53:09,12-09-21 05:56:36,207.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12885.333,10444.786,0.0,0.0,0.0
241,hbase,3,1000000,a,2,12-09-21 06:07:23,12-09-21 06:11:44,261.0,2027.173,0.0,0.0,0.0,0.0,0.0,1555.092,0.0,0.0,0.0,5303.973,4234.689,0.0,0.0,0.0
242,hbase,3,1000000,a,3,12-09-21 06:21:25,12-09-21 06:26:18,293.0,4814.375,0.0,0.0,0.0,0.0,0.0,340.283,0.0,0.0,0.0,6049.477,3100.395,0.0,0.0,0.0
243,hbase,3,1000000,a,4,12-09-21 06:37:14,12-09-21 06:41:41,267.0,94890.667,0.0,47199.573,120176.64,0.0,0.0,203939.84,13.653,0.0,0.0,13.653,13.653,70028.362,8792.599,112285.013
